content_id,views
16758,1
16759,3
16761,2
16763,2
16764,1
16765,2
16766,1
16767,1
16768,4
16770,1
16772,6
16773,1
16775,1
16776,1
16778,1
16780,1
16782,1
16784,1
16787,2
16789,2
16791,12
16797,13
16800,1
16801,4
16804,1
16807,1
16809,1
16810,1
16811,3
16813,13
16814,2
16817,1
16818,1
16819,1
16823,1
16826,1
16830,7
16831,3
16832,1
16835,1
16844,1
16845,21
16847,12
16848,5
16850,3
16855,1
16857,10
16858,5
16867,15
16869,1
16874,8
16878,1
16880,3
16881,3
16882,1
16883,2
16884,1
16886,2
16889,3
16890,5
16892,6
16893,1
16897,1
16902,3
16903,1
16904,3
16905,1
16907,1
16909,6
16911,5
16912,1
16914,4
16915,1
16916,6
16920,1
16922,1
16923,1
16924,1
16925,4
16927,4
16931,1
16932,15
16934,1
16936,2
16937,1
16939,1
16947,1
16949,1
16950,1
16954,3
16955,4
16957,2
16958,1
16959,2
16960,17
16962,1
16963,7
16964,1
16965,8
16966,6
16969,8
16972,2
16974,2
16975,1
16984,2
16985,5
16988,5
16989,4
16990,4
16992,3
16993,4
16994,4
16997,10
16999,1
17002,4
17004,7
17006,3
17007,6
17010,7
17011,15
17015,10
17029,1
17031,12
17037,8
17044,1
17045,9
17049,1
17052,1
17072,1
17081,1
17082,1
17089,1
17092,1
17093,1
17094,2
17095,1
17099,6
17101,4
17112,3
17117,2
17121,1
17122,1
17130,2
17131,7
17135,2
17139,11
17153,1
17170,2
17173,1
17198,1
17200,15
17201,1
17209,1
17216,1
17218,1
17226,1
17229,1
17233,1
17235,1
17241,1
17252,1
17256,2
17258,6
17263,1
17271,1
17277,1
17286,2
17287,1
17288,4
17289,5
17290,2
17291,1
17292,1
17294,3
17296,1
17301,3
17303,1
17306,1
17312,3
17314,4
17317,2
17321,1
17323,1
17326,2
17328,3
17329,6
17331,1
17335,1
17340,1
17342,2
17344,1
17345,1
17348,1
17349,2
17352,2
17357,1
17358,1
17360,2
17361,2
17362,1
17363,1
17364,1
17365,1
17366,1
17368,3
17369,2
17372,1
17373,4
17374,11
17375,3
17380,4
17381,1
17383,1
17385,2
17386,1
17388,1
17390,3
17391,2
17393,3
17394,13
17396,1
17397,17
17398,4
17403,11
17404,1
17405,8
17409,1
17411,5
17415,1
17419,2
17430,10
17432,1
17435,3
17436,2
17437,4
17438,2
17439,3
17440,2
17443,1
17445,1
17447,4
17449,1
17452,1
17453,1
17455,1
17458,7
17459,1
17460,3
17461,1
17463,10
17465,1
17467,1
17469,1
17470,3
17475,1
17476,1
17478,12
17486,1
17493,1
17494,1
17495,1
17500,1
17501,1
17503,10
17504,1
17509,1
17510,1
17511,1
17518,1
17521,1
17526,1
17529,1
17530,1
17531,3
17532,2
17534,3
17536,1
17537,1
17538,1
17541,2
17546,1
17547,2
17548,11
17549,1
17550,1
17552,1
17553,1
17558,1
17559,5
17564,1
17565,1
17566,2
17567,1
17568,1
17569,1
17571,2
17573,2
17576,3
17577,1
17579,1
17582,4
17584,2
17586,1
17587,2
17588,3
17589,2
17591,1
17592,2
17595,1
17597,1
17599,1
17601,1
17603,3
17605,4
17607,2
17613,1
17614,4
17615,2
17616,2
17618,2
17619,1
17622,1
17623,1
17624,1
17627,3
17630,3
17631,1
17632,1
17634,1
17636,1
17638,1
17639,4
17640,1
17641,1
17646,3
17647,1
17648,5
17649,2
17650,1
17652,1
17653,1
17654,10
17655,1
17657,2
17658,2
17659,2
17660,5
17663,1
17665,2
17667,1
17668,1
17674,4
17677,1
17681,1
17683,1
17684,1
17687,2
17688,3
17689,2
17690,1
17692,1
17693,1
17694,1
17695,1
17697,11
17698,1
17700,1
17701,2
17704,2
17707,1
17709,2
17710,1
17712,1
17714,2
17715,1
17716,1
17717,7
17718,6
17719,2
17720,1
17721,2
17722,1
17723,18
17725,2
17726,1
17729,2
17731,2
17733,1
17738,1
17739,1
17740,1
17744,1
17745,3
17746,4
17747,2
17752,2
17753,3
17755,1
17756,5
17757,1
17759,3
17762,3
17765,2
17766,1
17768,1
17769,2
17772,1
17773,1
17775,1
17776,2
17777,2
17778,6
17779,2
17781,3
17782,5
17783,3
17785,1
17786,1
17792,3
17794,1
17795,1
17797,1
17798,2
17799,1
17801,2
17803,2
17804,2
17808,2
17809,2
17810,1
17811,3
17813,1
17814,23
17817,4
17820,4
17825,2
17829,1
17830,1
17831,3
17832,2
17834,2
17837,2
17838,3
17839,1
17840,1
17844,1
17846,1
17847,10
17848,1
17849,1
17850,3
17851,3
17852,2
17853,1
17854,3
17856,2
17858,1
17861,1
17862,8
17863,1
17865,1
17867,1
17870,12
17871,1
17875,2
17877,1
17880,13
17881,1
17883,1
17889,1
17890,3
17892,1
17895,3
17897,1
17900,2
17907,2
17908,1
17911,24
17913,2
17915,3
17917,1
17919,1
17920,4
17931,1
17932,1
17934,2
17940,3
17941,3
17943,3
17944,5
17945,2
17946,1
17947,7
17948,23
17949,3
17950,2
17951,22
17955,1
17963,1
17966,7
17967,2
17969,4
17970,1
17971,1
17973,13
17975,7
17976,4
17978,1
17980,2
17982,2
17990,6
17991,5
17996,1
17998,1
18002,13
18003,2
18007,1
18008,1
18009,4
18010,14
18011,10
18012,1
18013,2
18014,3
18015,2
18018,3
18021,3
18023,1
18024,1
18026,1
18029,2
18031,2
18034,2
18038,1
18047,1
18054,1
18058,1
18059,13
18061,6
18062,6
18065,1
18066,1
18070,4
18071,13
18072,7
18075,1
18078,14
18080,3
18081,2
18082,15
18083,11
18085,1
18087,3
18088,3
18089,3
18092,2
18093,2
18095,2
18096,1
18097,8
18098,3
18099,4
18100,2
18101,1
18102,8
18103,3
18104,1
18105,2
18106,1
18107,1
18109,11
18110,1
18112,1
18114,1
18117,1
18119,4
18122,2
18123,14
18124,3
18125,3
18127,11
18128,2
18129,17
18130,1
18131,2
18132,1
18137,1
18138,18
18139,2
18147,1
18148,1
18152,5
18153,1
18155,1
18158,6
18163,5
18166,1
18169,5
18172,6
18177,2
18178,5
18179,1
18181,4
18182,5
18184,5
18185,2
18188,1
18189,1
18190,1
18191,3
18193,1
18194,3
18195,4
18197,3
18201,20
18202,10
18203,1
18204,159
18205,1
18206,7
18209,2
18211,5
18213,2
18214,153
18215,4
18216,1
18217,3
18218,1
18219,4
18220,2
18224,2
18228,1
18230,5
18235,2
18236,2
18237,2
18238,1
18239,1
18241,10
18242,8
18243,1
18244,2
18246,8
18247,7
18248,11
18249,14
18250,13
18251,2
18252,15
18254,11
18255,1
18256,3
18257,1
18261,8
18266,5
18273,9
18277,1
18286,1
18288,1
18289,1
18293,1
18295,1
18297,1
18302,2
18304,1
18305,1
18309,1
18311,2
18312,1
18313,1
18315,8
18316,3
18317,2
18318,1
18320,2
18321,1
18324,1
18325,18
18330,160
18334,1
18335,4
18340,9
18341,147
18342,1
18344,4
18347,1
18348,7
18349,12
18352,5
18360,2
18364,2
18365,1
18366,1
18371,2
18374,1
18376,1
18377,2
18378,1
18382,2
18384,2
18386,3
18387,1
18388,3
18391,1
18392,1
18396,1
18397,1
18398,1
18401,1
18404,1
18405,2
18406,1
18407,2
18408,2
18409,2
18410,2
18412,2
18413,1
18415,1
18417,6
18420,1
18421,1
18426,3
18428,3
18429,2
18430,13
18431,2
18432,3
18433,3
18435,1
18437,3
18438,2
18439,3
18441,2
18445,4
18446,1
18447,2
18448,2
18452,150
18454,161
18455,1
18456,2
18457,1
18459,4
18460,1
18461,1
18462,1
18466,1
18470,2
18471,2
18474,1
18480,1
18482,1
18483,2
18488,3
18490,3
18492,8
18494,1
18499,2
18500,3
18501,19
18502,3
18504,3
18505,2
18506,2
18508,2
18511,1
18512,3
18514,1
18515,1
18516,3
18517,3
18518,2
18520,3
18521,2
18522,7
18523,1
18524,3
18525,7
18527,1
18530,3
18531,2
18532,1
18534,2
18536,165
18537,3
18538,1
18540,1
18541,1
18543,16
18544,152
18546,1
18549,2
18552,3
18558,1
18559,2
18560,17
18561,6
18564,1
18565,1
18566,2
18567,3
18568,1
18569,2
18570,3
18571,1
18572,3
18574,1
18576,1
18577,1
18579,2
18581,1
18586,2
18589,6
18590,1
18592,1
18593,3
18594,1
18595,2
18596,3
18597,1
18598,9
18601,1
18602,3
18603,2
18605,6
18606,1
18607,2
18608,1
18609,1
18611,2
18612,6
18613,1
18615,3
18617,20
18618,2
18622,1
18625,2
18626,1
18630,2
18631,1
18632,1
18633,164
18637,2
18638,164
18639,4
18640,3
18641,1
18642,1
18646,3
18647,4
18648,9
18652,2
18654,9
18657,2
18658,1
18662,1
18663,1
18664,11
18665,4
18666,2
18668,1
18669,1
18672,2
18673,8
18674,1
18676,3
18679,1
18680,1
18681,9
18682,2
18685,1
18688,3
18689,1
18693,4
18694,1
18695,8
18696,2
18698,1
18699,2
18700,5
18701,1
18702,1
18704,1
18705,3
18707,4
18708,2
18711,8
18712,1
18715,1
18716,2
18720,1
18721,1
18726,4
18728,166
18730,1
18731,13
18732,172
18734,4
18736,3
18737,2
18738,1
18739,5
18740,2
18746,2
18747,1
18749,1
18750,1
18753,2
18755,1
18756,2
18757,2
18758,1
18759,3
18760,4
18761,4
18764,3
18766,1
18767,2
18768,15
18769,2
18771,3
18773,17
18775,1
18776,6
18778,2
18780,3
18781,1
18782,4
18784,1
18787,1
18788,3
18790,2
18791,6
18792,2
18793,4
18794,2
18795,1
18798,7
18802,1
18803,1
18804,1
18805,1
18806,1
18809,1
18810,1
18811,2
18814,5
18816,6
18817,19
18819,1
18820,1
18822,155
18824,11
18825,159
18828,3
18829,4
18832,1
18833,3
18837,1
18838,1
18841,1
18843,17
18844,1
18847,1
18849,1
18850,3
18851,3
18852,2
18856,1
18858,1
18861,5
18862,2
18863,2
18864,1
18865,2
18867,1
18868,1
18869,1
18872,2
18873,7
18874,3
18875,1
18876,5
18877,1
18878,1
18879,2
18880,1
18882,1
18883,1
18884,6
18885,1
18889,1
18890,2
18891,1
18892,1
18893,2
18896,1
18899,4
18901,1
18903,3
18905,2
18907,1
18912,2
18915,1
18919,5
18920,6
18921,1
18925,1
18926,71
18928,5
18929,2
18930,6
18932,147
18934,54
18936,131
18937,2
18939,2
18940,2
18941,54
18944,1
18945,1
18946,47
18948,1
18949,3
18956,1
18958,1
18961,1
18964,4
18966,1
18968,1
18970,5
18971,1
18973,1
18974,1
18975,2
18978,8
18979,17
18980,1
18984,3
18990,1
18993,2
18994,2
18997,1
18999,1
19000,1
19003,1
19007,5
19008,1
19009,6
19010,2
19011,3
19014,1
19015,1
19016,2
19017,1
19019,1
19026,2
19028,1
19029,11
19031,57
19034,6
19036,53
19038,1
19042,1
19044,53
19046,49
19047,2
19049,20
19050,2
19051,12
19053,5
19056,153
19059,3
19060,1
19061,172
19062,2
19064,6
19066,1
19067,1
19068,1
19072,2
19075,1
19076,2
19077,2
19079,1
19080,2
19088,14
19089,15
19091,4
19093,19
19094,11
19095,11
19097,2
19099,11
19100,1
19103,6
19104,2
19106,6
19109,1
19110,8
19111,1
19113,8
19114,1
19117,4
19118,3
19121,2
19125,5613
19127,5557
19128,5560
19129,2
19130,1
19132,1
19133,1
19134,1
19135,1
19137,1
19138,2
19139,5
19140,1
19144,2
19146,2
19147,1
19148,2
19149,4
19151,1
19154,2
19157,2
19158,2
19159,1
19161,1
19163,2
19164,2
19165,1
19166,5
19167,1
19168,1
19169,6
19170,1
19171,136
19172,1
19176,2
19179,1
19181,155
19183,1
19188,1
19189,1
19191,9
19192,6
19193,2
19194,4
19198,8
19199,1
19200,5
19201,6
19202,18
19204,2
19205,11
19206,14
19207,11
19208,1
19209,1
19210,1
19211,9
19212,2
19216,11
19217,12
19218,15
19219,3
19220,1
19223,11
19225,2
19227,1
19233,1
19237,1
19239,7
19240,1
19243,2
19244,1
19248,1
19256,1
19257,1
19258,1
19259,1
19260,15
19262,1
19265,4
19267,1
19268,3
19269,1
19270,7
19272,7
19273,1
19274,5
19277,42
19279,3
19280,6
19281,51
19282,7
19284,52
19285,8
19286,6
19287,3
19288,1
19289,7
19290,3
19291,1
19292,1
19293,4
19294,10
19295,2
19296,2
19297,8
19298,44
19300,2
19302,2
19303,3
19310,156
19311,170
19313,1
19314,5
19315,1
19318,7
19333,1
19334,1
19335,1
19336,1
19341,2
19342,1
19343,2
19344,15
19346,1
19347,3
19350,11
19351,1
19352,2
19354,3
19355,1
19357,1
19358,1
19360,3
19365,4
19366,1
19367,13
19371,1
19379,1
19380,1
19382,1
19388,1
19391,1
19394,2
19397,1
19399,1
19400,1
19401,4
19402,1
19404,2
19406,2
19407,2
19409,2
19410,4
19416,2
19418,1
19419,3
19422,3
19424,3
19426,13
19427,3
19430,4
19433,9
19435,2
19436,1
19437,1
19438,1
19439,1
19440,9
19441,2
19443,4
19444,1
19445,12
19447,3
19449,2
19452,1
19457,2
19458,1
19459,1
19461,6
19465,7
19466,1
19469,1
19472,2
19475,1
19476,1
19478,21
19481,3
19482,13
19483,10
19484,1
19485,1
19486,16
19489,2
19490,4
19491,3
19500,2
19506,1
19508,2
19511,3
19512,2
19513,4
19514,4
19516,1
19517,1
19520,1
19521,1
19522,1
19529,1
19532,1
19534,1
19537,2
19541,1
19543,1
19544,1
19546,1
19550,140
19551,165
19555,2
19557,2
19560,1
19573,10
19574,11
19575,9
19576,4
19578,2
19580,1
19581,17
19594,2
19595,1
19597,2
19600,2
19602,1
19604,1
19605,1
19606,1
19607,2
19608,1
19609,1
19610,1
19617,1
19618,6
19619,2
19621,8
19622,3
19626,4
19627,18
19629,169
19631,1
19633,1
19635,1
19639,152
19640,1
19641,1
19642,1
19649,10
19650,2
19653,1
19654,1
19655,10
19660,2
19662,3
19663,2
19664,4
19665,5
19667,1
19668,1
19669,2
19670,2
19671,2
19672,1
19674,1
19675,54
19676,1
19678,36
19679,2
19680,53
19683,1
19684,1
19685,66
19687,1
19690,2
19691,2
19693,1
19696,1
19698,2
19701,14
19704,2
19706,1
19707,6
19708,1
19711,1
19714,1
19717,1
19718,5
19719,1
19720,2
19723,3
19724,1
19725,170
19726,1
19727,2
19728,135
19730,1
19731,5
19734,10
19737,3
19741,1
19742,1
19743,1
19747,20
19748,1
19754,2
19755,3
19757,1
19759,4
19760,48
19761,54
19762,1
19763,56
19765,2
19766,9
19768,9
19774,73
19776,1
19777,14
19778,3
19780,1
19781,3
19782,9
19783,9
19785,1
19786,3
19795,2
19801,2
19804,5
19805,1
19813,1
19819,1
19820,1
19821,1
19824,7
19825,1
19826,1
19827,7
19828,4
19830,3
19831,4
19832,10
19838,4
19840,3
19841,2
19844,1
19845,1
19847,1
19853,2
19855,1
19859,2
19862,1
19863,1
19866,1
19869,15
19870,56
19872,60
19873,66
19874,1
19875,1
19877,51
19878,2
19879,1
19880,3
19883,1
19884,10
19887,1
19888,3
19889,9
19890,1
19891,1
19892,2
19893,2
19898,3
19901,1
19902,1
19907,2
19908,1
19909,1
19912,2
19914,1
19915,1
19918,2
19921,1
19922,1
19923,2
19926,1
19927,1
19928,1
19930,1
19931,2
19932,1
19934,1
19936,1
19937,1
19940,2
19943,4
19945,1
19947,2
19949,1
19950,1
19951,1
19956,2
19957,1
19960,3
19964,1
19968,2
19970,2
19972,2
19976,1
19977,5
19979,8
19980,5
19981,1
19982,1
19988,1
19989,5
19991,4
19992,1
19996,1
19997,10
19998,1
19999,2
20013,17
20015,2
20016,12
20023,1
20025,8
20028,2
20031,2
20032,1
20040,8
20043,1
20044,3
20049,1
20050,1
20051,1
20053,10
20056,1
20057,1
20058,1
20059,2
20061,1
20062,2
20067,3
20068,1
20071,2
20072,1
20075,5
20076,1
20080,1
20081,12
20083,7
20086,3
20091,2
20093,4
20095,1
20096,5
20097,1
20098,1
20099,3
20118,1
20129,1
20133,1
20136,1
20140,1
20142,1
20143,1
20150,1
20151,1
20152,2
20153,3
20155,20
20156,2
20159,1
20160,2
20161,1
20166,1
20167,1
20168,3
20169,1
20170,1
20174,1
20176,1
20179,1
20181,3
20183,3
20184,2
20187,1
20192,1
20202,1
20211,1
20219,1
20220,15
20221,17
20223,20
20224,1
20226,1
20227,1
20231,1
20232,9
20233,14
20235,3
20237,4
20240,1
20245,1
20247,1
20250,1
20253,1
20254,2
20258,1
20259,1
20260,2
20264,1
20266,2
20269,49
20270,2
20271,2
20272,1
20273,60
20274,1
20278,1
20280,57
20281,50
20283,7
20289,6
20290,1
20292,13
20293,1
20294,4
20295,2
20296,3
20299,1
20300,1
20301,1
20305,14
20310,1
20311,5
20312,7
20313,6
20316,1
20317,1
20319,1
20320,3
20322,1
20325,1
20328,7
20331,1
20332,1
20336,5
20339,3
20343,2
20345,1
20348,1
20350,2
20351,1
20352,3
20354,1
20355,9
20358,7
20359,1
20360,1
20361,1
20363,61
20365,44
20367,1
20368,1
20372,61
20373,53
20377,1
20378,1
20383,13
20384,1
20385,13
20388,2
20394,2
20401,3
20405,3
20408,1
20411,6
20415,1
20419,2
20420,3
20423,8
20425,1
20426,2
20429,1
20430,1
20433,1
20438,1
20445,1
20446,2
20447,3
20448,16
20449,1
20450,1
20453,1
20455,2
20457,1
20458,1
20459,1
20460,1
20461,2
20462,4
20463,1
20464,2
20468,1
20471,2
20473,2
20475,11
20476,1
20477,5
20480,1
20486,1
20487,1
20489,16
20490,1
20491,1
20492,10
20493,46
20494,52
20495,9
20499,3
20500,7
20501,60
20502,1
20503,1
20504,1
20505,1
20506,2
20508,6
20509,59
20510,2
20511,1
20515,8
20520,1
20521,2
20522,1
20530,5
20531,1
20536,8
20539,1
20540,3
20541,1
20546,1
20548,1
20550,2
20552,4
20556,1
20557,23
20558,1
20559,9
20560,1
20563,4
20564,2
20565,4
20567,1
20569,1
20570,3
20571,1
20572,9
20573,5
20574,2
20575,21
20576,2
20577,2
20578,1
20579,1
20580,2
20581,1
20586,1
20587,1
20589,1
20591,1
20593,1
20596,1
20597,2
20602,1
20605,1
20607,2
20611,1
20616,1
20618,1
20623,1
20624,1
20626,1
20629,2
20637,3
20638,2
20641,3
20643,1
20644,2
20645,1
20646,1
20651,2
20653,1
20656,3
20658,1
20662,1
20664,1
20665,1
20667,1
20672,1
20673,2
20676,17
20677,2
20678,7
20680,3
20681,2
20684,4
20685,15
20686,2
20688,40
20690,58
20692,61
20693,1
20696,1
20698,2
20701,1
20704,5
20705,1
20709,61
20712,1
20713,6
20714,12
20715,2
20718,2
20725,2
20726,2
20727,4
20731,15
20733,2
20735,3
20738,1
20739,1
20741,1
20742,2
20746,3
20749,16
20750,2
20751,5
20753,5
20757,1
20760,5
20761,1
20763,2
20765,1
20768,1
20769,1
20770,5
20771,6
20772,4
20773,1
20775,1
20776,4
20778,1
20787,4
20789,5
20790,5
20792,2
20793,1
20794,1
20797,1
20798,2
20799,3
20800,5
20803,1
20809,1
20810,9
20812,1
20814,1
20815,1
20816,4
20818,11
20820,2
20822,1
20825,14
20827,11
20829,1
20830,5
20833,1
20835,1
20838,5
20840,64
20845,3
20848,47
20849,2
20851,1
20852,1
20853,1
20854,1
20855,3
20857,1
20859,41
20860,2
20861,1
20862,2
20863,1
20868,1
20869,1
20870,45
20874,2
20875,532
20878,14
20879,4
20880,2
20890,15
20891,1
20894,530
20896,1
20900,1
20902,1
20904,1
20907,1
20913,2
20915,7
20918,4
20921,1
20922,6
20924,5
20925,6
20927,1
20928,1
20929,504
20930,2
20934,1
20937,2
20938,10
20939,3
20942,1
20943,2
20944,1
20945,548
20947,1
20956,521
20957,1
20958,1
20960,3
20964,15
20969,3
20971,5
20975,1
20976,1
20977,1
20978,1
20979,10
20981,8
20984,3
20985,16
20986,1
20987,1
20989,1
20991,3
20994,1
20995,1
20997,1
20998,1
20999,3
21000,5
21003,2
21004,57
21005,2
21006,2
21009,12
21010,45
21011,5
21012,2
21013,1
21015,2
21016,51
21019,5
21022,2
21026,4
21028,490
21030,1
21032,1
21033,55
21034,5
21035,1
21037,1
21038,1
21040,1
21043,568
21045,2
21048,1
21050,2
21051,1
21054,1
21056,1
21058,1
21059,1
21060,16
21061,2
21064,2
21066,1
21067,2
21069,524
21071,1
21073,7
21075,1
21080,1
21083,1
21086,4
21087,3
21090,5
21091,10
21092,2
21094,1
21097,2
21099,4
21100,3
21106,2
21107,1
21109,492
21110,9
21111,2
21112,1
21113,1
21114,1
21115,1
21116,1
21118,1
21125,3
21128,2
21130,2
21131,2
21137,2
21138,503
21139,17
21140,3
21142,1
21145,2
21147,1
21150,1
21152,1
21153,2
21155,2
21156,1
21157,13
21159,1
21160,1
21161,3
21164,1
21167,11
21169,1
21171,1
21172,1
21174,2
21176,2
21177,60
21180,1
21183,2
21184,1
21186,2
21188,3
21189,1
21190,61
21191,2
21193,1
21194,3
21195,1
21198,63
21199,508
21200,1
21203,2
21204,66
21206,1
21208,2
21211,486
21213,1
21214,1
21215,1
21216,1
21217,1
21218,1
21223,1
21224,1
21225,3
21226,526
21229,2
21230,1
21231,16
21232,1
21233,16
21234,1
21239,3
21241,2
21242,532
21245,1
21246,1
21247,11
21249,2
21250,1
21254,1
21255,5
21256,2
21257,1
21261,1
21262,5
21263,1
21265,1
21266,1
21268,496
21273,1
21274,2
21275,1
21276,4
21277,17
21280,15
21285,2
21290,1
21291,2
21293,1
21294,2
21295,60
21296,2
21298,59
21300,1
21301,2
21304,2
21305,60
21306,1
21308,1
21309,1
21310,4
21311,1
21313,6
21314,10
21315,62
21316,2
21317,1
21318,56
21320,1
21321,2
21322,58
21324,1
21325,7
21328,1
21329,1
21330,3
21332,1
21334,4
21335,2
21337,2
21344,59
21346,1
21347,1
21351,58
21352,1
21353,2
21356,4
21358,1
21360,2
21361,1
21365,1
21367,1
21368,2
21369,1
21373,3
21376,3
21378,2
21380,1
21381,1
21382,4
21388,2
21392,1
21393,3
21394,3
21395,1
21397,2
21398,2
21400,3
21401,1
21405,1
21406,15
21407,1
21408,1
21409,1
21411,2
21412,1
21413,1
21414,2
21415,1
21416,1
21417,4
21421,1
21427,1
21428,1
21430,1
21435,3
21437,1
21438,1
21439,2
21442,7
21444,17
21445,1
21447,1
21448,1
21452,1
21454,1
21456,13
21457,1
21459,2
21460,2
21463,1
21464,12
21465,10
21470,5
21472,1
21473,1
21474,2
21476,1
21477,1
21479,2
21480,12
21482,2
21484,1
21486,1
21492,2
21493,1
21495,1
21497,1
21505,11
21512,1
21513,6
21516,2
21521,3
21522,1
21524,1
21526,6
21528,2
21529,1
21533,1
21534,1
21536,2
21538,2
21539,1
21541,2
21543,1
21544,4
21546,2
21548,3
21552,16
21555,1
21558,1
21559,4
21560,2
21561,1
21564,4
21565,2
21567,1
21568,3
21569,52
21571,13
21572,43
21575,53
21576,8
21578,1
21579,41
21580,2
21582,1
21584,1
21585,1
21588,2
21591,1
21594,1
21598,3
21600,2
21602,2
21603,3
21607,3
21610,15
21612,2
21613,1
21616,2
21617,1
21619,1
21620,1
21621,11
21623,1
21624,17
21625,1
21631,1
21632,2
21635,1
21636,2
21637,1
21638,1
21641,2
21642,3
21643,15
21645,2
21646,1
21647,1
21649,3
21651,2
21653,2
21654,1
21655,3
21656,3
21658,2
21659,3
21660,2
21662,1
21663,14
21664,1
21668,3
21670,58
21674,3
21675,9
21678,2
21683,2
21685,2
21686,71
21688,9
21690,60
21691,3
21695,54
21696,5
21699,1
21700,1
21702,2
21703,3
21704,5
21705,2
21707,2
21708,3
21711,3
21714,2
21715,2
21716,2
21717,1
21718,2
21720,2
21724,13
21725,5
21726,1
21727,1
21728,1
21730,1
21731,1
21732,1
21733,2
21735,1
21736,1
21742,1
21743,1
21744,1
21745,3
21748,3
21749,1
21752,3
21753,2
21754,2
21755,1
21756,1
21757,2
21760,1
21761,1
21764,1
21776,2
21777,1
21783,1
21784,1
21787,1
21791,1
21793,8
21794,1
21796,1
21803,1
21809,2
21811,1
21821,1
21833,5
21836,2
21839,1
21842,1
21846,1
21847,3
21848,1
21849,1
21851,3
21855,1
21856,5
21858,1
21860,1
21862,16
21863,1
21866,16
21867,1
21870,2
21872,1
21873,2
21875,2
21876,1
21881,1
21883,8
21884,3
21888,11
21890,77
21891,2
21893,5
21897,3
21899,1
21901,3
21908,2
21909,1
21910,1
21911,3
21912,3
21915,44
21916,1
21918,1
21919,2
21920,2
21921,10
21923,1
21924,49
21926,1
21930,2
21932,2
21933,57
21935,3
21936,1
21937,1
21938,2
21941,1
21947,1
21949,1
21951,1
21952,1
21954,2
21955,3
21956,1
21957,4
21959,532
21960,539
21961,495
21963,494
21964,537
21965,557
21966,521
21967,517
21969,521
21970,549
21971,1
21972,531
21975,476
21977,1
21978,3
21979,1
21980,2
21981,491
21982,2
21983,517
21984,508
21986,2
21989,2
21990,1
21991,2
21993,4
21996,2
21998,2
22003,1
22005,2
22007,2
22009,1
22010,14
22014,1
22019,7
22020,2
22021,1
22022,1
22023,1
22024,2
22025,1
22027,3
22028,1
22029,1
22030,1
22031,2
22032,5
22033,2
22034,1
22035,1
22036,5
22037,14
22038,3
22040,13
22041,6
22042,13
22043,1
22044,1
22046,2
22047,5
22051,3
22056,1
22057,1
22060,12
22063,1
22064,3
22067,1
22072,1
22074,2
22075,1
22081,8
22083,2
22084,1
22085,3
22086,2
22089,1
22091,6
22092,1
22094,3
22097,6
22100,1
22101,1
22104,2
22106,1
22107,1
22109,1
22113,4
22114,1
22116,4
22122,6
22124,1
22128,2
22129,3
22131,2
22137,1
22141,2
22147,6
22151,2
22152,1
22153,2
22155,1
22162,55
22164,66
22166,1
22167,4
22169,5
22171,1
22172,1
22173,1
22174,1
22175,51
22176,1
22177,7
22178,45
22189,1
22190,1
22192,1
22193,1
22194,1
22195,1
22198,2
22199,3
22202,1
22203,1
22205,1
22206,1
22207,1
22213,18
22219,16
22220,1
22223,8
22224,1
22225,4
22226,3
22230,8
22231,1
22232,9
22233,5
22236,1
22238,2
22239,2
22240,2
22241,1
22245,15
22250,1
22251,3
22254,1
22255,2
22257,2
22258,9
22259,10
22261,1
22270,2
22283,2
22287,2
22289,1
22295,19
22296,1
22299,11
22301,72
22302,1
22303,1
22304,64
22305,1
22307,1
22308,49
22312,49
22317,2
22319,2
22321,1
22323,1
22324,1
22327,4
22328,5
22330,2
22334,1
22337,2
22338,1
22339,1
22341,5
22344,1
22345,1
22348,3
22349,1
22353,1
22354,2
22358,1
22359,3
22361,1
22362,2
22364,1
22365,5
22367,7
22368,5
22370,1
22373,1
22374,3
22378,13
22379,8
22382,8
22387,2
22388,1
22390,7
22391,3
22392,1
22393,1
22396,1
22399,1
22402,9
22408,16
22412,1
22415,3
22416,2
22418,8
22420,13
22423,8
22427,1
22428,2
22432,9
22434,1
22436,1
22446,14
22450,5
22452,1
22453,1
22454,3
22457,18
22458,1
22459,2
22465,1
22467,1
22474,1
22476,1
22477,2
22478,1
22480,8
22481,1
22482,2
22484,1
22485,1
22486,2
22487,1
22495,2
22498,2
22500,4
22503,1
22506,1
22508,3
22510,1
22513,3
22514,1
22517,1
22518,1
22519,1
22520,1
22522,1
22523,2
22527,1
22531,1
22535,2
22538,1
22540,2
22541,1
22542,1
22544,1
22548,1
22549,1
22550,1
22557,4
22558,2
22559,3
22560,2
22564,1
22565,1
22567,1
22568,1
22570,14
22571,1
22572,4
22573,1
22575,1
22576,13
22577,12
22579,12
22580,1
22582,1
22584,4
22585,25
22586,1
22587,19
22591,13
22592,2
22597,1
22600,1
22603,4
22607,2
22614,8
22615,1
22616,1
22617,1
22618,1
22624,11
22626,1
22628,15
22629,3
22634,2
22637,4
22638,4
22639,2
22640,1
22643,5
22648,1
22650,2
22655,1
22660,4
22661,1
22665,1
22666,16
22667,1
22670,3
22671,1
22673,2
22675,1
22677,5
22678,1
22682,1
22683,1
22688,1
22689,1
22691,1
22692,5
22693,3
22694,1
22695,1
22698,1
22699,1
22700,8
22701,1
22702,5
22703,1
22705,4
22706,2
22707,2
22708,3
22709,1
22710,1
22712,1
22713,3
22715,5
